OBL;BAZA;TIMESTAMP;ATTRIBUTE;Модель;Пакет;Свойство;Значение;ЦветМП
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Office 1.50;Readers Prime UV Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Office 1.60;Readers Prime UV Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Office 1.60;Readers Prime UV Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Office 1.67;Readers Prime UV UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Office 1.67;Readers Prime UV UltraSlim Skylight Max  Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.50;Readers Prime UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.50;Readers Prime UV Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.60;Readers Prime UV Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.60;Readers Prime UV Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.67;Readers Prime UV UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;Near Vision Ultimate Pc 1.67;Readers Prime UV UltraSlim Skylight Max  Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;1.52 Stigmal 15;Basic Simple;Бренд;ESSILOR;
0;RM;2025-05-18 18:38:31.000;;HL 1.50C SHV STOC;Basic Skylight;Бренд;HOYA;
0;RM;2025-05-18 18:38:31.000;;WLASf 1.67W HMCP STOC D/HD Ultraslim Slim SkyLight UV;HD UV UltraSlim Skylight;Бренд;;
0;RM;2025-05-18 18:38:31.000;;WLSf 1.50W HMC STOC D/Basic Isee;Basic ISee;Бренд;KEFF WL;
0;RM;2025-05-18 18:38:31.000;;WLSf 1.60W HMCP STOC D/Slim SkyLight;Slim Skylight;Бренд;KEFF WL;
0;RM;2025-05-18 18:38:31.000;;WLSf 1.60W HMCSB STOC D/Slim SkyLight Digital UV;UV Slim Skylight Digital;Бренд;KEFF WL;
0;RM;2025-05-18 18:38:31.000;;HL 1.50C HVA STOC;Basic ISee;Бренд;HOYA;
0;RM;2025-05-18 18:38:31.000;;HL 1.50C UC STOC;Basic Simple;Бренд;HOYA;
0;RM;2025-05-18 18:38:31.000;;NL 1.60M HVA STOC;HD UV Slim ISee;Бренд;HOYA;
0;RM;2025-05-18 18:38:31.000;;Miyosmart 1.59;Kids Slim Skylight;Покрытия HOYA;HARD-MiyoSmart;
0;RM;2025-05-18 18:38:31.000;;Pal Supreme Pref Far 1.5;PerfectVision Smart UV Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.54 NV2 PHGY;Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.54 NV2 PHGY;Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.54 NV2 PHBN;Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.54 NV2 PHBN;Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen GradDark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen GradDark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen Dark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen Dark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.50;Zen Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60;Zen Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60;Zen GradDark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60;Zen Dark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60;Zen Slim Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60 NV2 PHBN;Zen Slim Sunactive UV Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 1.0 1.60 NV2 PHBN;Zen Slim Sunactive UV Skylight;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;SV Supreme Plus 0.5 1.50;Smart Zen Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Supreme Plus 0.8 1.50;Smart Zen Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Supreme Plus 1.0 1.60;Smart Zen Slim Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.50;Prime Zen Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.50;Prime Zen UV Dark Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.50;Prime Zen UV GradDark Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.50;Prime Zen Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 1.0 1.60;Prime Zen Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 1.0 1.60;Prime Zen UV Dark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 1.0 1.60;Prime Zen UV GradDark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 1.0 1.60;Prime Zen Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.50;PerfectVision Prime UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.50;PerfectVision Prime UV Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Серый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Far 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.50;PerfectVision Prime UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.50;PerfectVision Prime UV Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Серый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Flex 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.50;PerfectVision Prime UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.50;PerfectVision Prime UV Basic Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.54 NV2 PHBN;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;Серый
0;RM;2025-05-18 18:38:31.000;;Pal Ultimate Pref Near 1.54 NV2 PHGY;PerfectVision Prime Sunactive UV Basic Skylight Max;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;HL 1.53P HVA STOC;Slim Skylight;Бренд;HOYA;
0;RM;2025-05-18 18:38:31.000;;Addpower 1.50 HVA (Stock+);Readers Basic ISee;Покрытия HOYA;Hi-Vision Aqua;
0;RM;2025-05-18 18:38:31.000;;Addpower 1.50 SHV (Stock+);Readers Basic Skylight;Покрытия HOYA;Super Hi-Vision;
0;RM;2025-05-18 18:38:31.000;;Nikon Lite AS 1.50 ECC;HD UV Basic ISee;Бренд;NIKON;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.60 NV2 Photobrown;Zen Slim Sunactive UV Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.60 NV2 Photobrown;Zen Slim Sunactive UV Skylight;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.67;Prime Zen UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.67;Prime Zen UV Dark UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.67;Prime Zen UV GradDark UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.60 NV2 Photogrey;Zen Slim Sunactive UV Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.60 NV2 Photogrey;Zen Slim Sunactive UV Skylight;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.60 NV2 Photobrown;Zen Slim Sunactive UV Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.60 NV2 Photobrown;Zen Slim Sunactive UV Skylight;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.60 NV2 Photogrey;Zen Slim Sunactive UV Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.60 NV2 Photogrey;Zen Slim Sunactive UV Skylight;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.67;Prime Zen UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.67;Prime Zen UV Dark UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.67;Prime Zen UV GradDark UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.60;Prime Zen Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.60;Prime Zen UV Dark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.60;Prime Zen UV GradDark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.5 1.60;Prime Zen Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Supreme 1.67;Smart UV UltraSlim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.67;Prime UV UltraSlim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.67;Prime UV UltraSlim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60;Prime UV Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60;Prime UV Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60 NV2 photobrown;Prime Sunactive UV Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60 NV2 photobrown;Prime Sunactive UV Slim Skylight Max;Цвет ОЛ;Photobrown;Коричневый
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60 NV2 photogrey;Prime Sunactive UV Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate 1.60 NV2 photogrey;Prime Sunactive UV Slim Skylight Max;Цвет ОЛ;Photogrey;Серый
0;RM;2025-05-18 18:38:31.000;;1.56 E56 AS PGC;HD UV Basic Skylight;Бренд;TOKAI;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen GradDark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen GradDark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen Dark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen Dark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.5 (RX);Zen Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen GradDark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen GradDark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen Dark Basic Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen Dark Basic ISee;Покрытия KEFF Premium by Rodenstock;Hard Super-AR;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.5 (RX);Zen Basic Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.6;Zen Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.6;Zen GradDark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.6;Zen Dark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.8 1.6;Zen Slim Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.6;Zen Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.6;Zen GradDark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.6;Zen Dark Slim Skylight;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Free Plus 0.5 1.6;Zen Slim Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.60;Prime Zen Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.60;Prime Zen UV Dark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.60;Prime Zen UV GradDark Slim Skylight Max;Покрытия KEFF Premium by Rodenstock;Hard Super-AR double+;
0;RM;2025-05-18 18:38:31.000;;SV Ultimate Plus 0.8 1.60;Prime Zen Slim Skylight Max Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;SV Supreme Plus 0.8 1.60;Smart Zen Slim Skylight Digital;Покрытия KEFF Premium by Rodenstock;Hard Super-AR + Blue;
0;RM;2025-05-18 18:38:31.000;;AS Stellest Airwear 1.59;Kids Slim Skylight;Покрытия ESSILOR;Crizal Rock;
0;RM;2025-05-18 18:38:31.000;;Nikon Lite AS 1.60 Pure Blue UV;HD UV Slim Skylight Digital;;;
